,Saison,Semaine Entrainement,Date,Time on playing field (s),Total distance (m),Distance in speed zone ? 25 km/h (m),Jumps,Impacts,Accelerations,Decelerations,Sprints,Change of direction,Jump Load per mass (J/kg),Accum Acceleration Load,High Metabolic Load Distance (m),Maximum speed (km/h),Maximum acceleration (m/s²),Maximum deceleration (m/s²),Blessures
12379,2020/2021,29,28/02/2021,1694.673184,2174.683125,1.640294922,5.417943832,0.049705907,21.12501036,15.5579488,2.286471709,2.137353989,14.39831,260.7373043,219.2030486,25.77,3.99,-2.58,0.0
12380,2020/2021,29,28/02/2021,3000.0,4740.264511,29.75753123,13.22556943,1.102130786,69.43423953,70.53637032,15.42983101,18.73622337,35.69801616,650.5216752,779.2064658,29.16,3.85,-4.15,0.0
12381,2020/2021,29,28/02/2021,1760.234065,2070.081672,0.140814219,5.886034359,0.140814219,21.31927277,11.6312545,0.337954126,2.112213287,15.08344964,246.7215444,153.8817786,25.21,3.81,-2.43,0.0
12382,2020/2021,29,28/02/2021,1800.0,2594.736842,0.0,1.315789474,0.0,40.78947368,27.63157895,2.631578947,2.631578947,2.065789474,247.1447368,313.1578947,23.6,3.61,-3.27,0.0
12383,2020/2021,29,28/02/2021,1776.742112,2162.564823,3.524451122,9.857994475,0.069791111,21.7224834,14.08035671,1.44816556,4.693452237,32.72522658,234.4703921,174.0939272,27.24,4.23,-3.0,0.0
12384,2020/2021,29,28/02/2021,1755.772697,1556.493691,0.0,7.94042311,0.0,11.95332511,13.83170477,0.0,1.024570724,20.81500806,148.6575277,43.88577934,24.18,4.88,0.0,0.0
12385,2020/2021,29,28/02/2021,1748.176391,1970.198851,0.826572784,6.136676732,0.07514298,21.14022515,10.44487427,0.926763425,3.055814536,14.47178659,249.9786538,159.9293099,26.94,4.02,-2.13,0.0
12386,2020/2021,29,28/02/2021,1755.772697,1556.493691,0.0,7.94042311,0.0,11.95332511,13.83170477,0.0,1.024570724,20.81500806,148.6575277,43.88577934,24.18,4.88,0.0,0.0
12387,2020/2021,30,01/03/2021,3730.0,3126.0,0.0,25.0,2.0,18.0,14.0,1.0,2.0,80.28,381.02,77.0,22.77,3.95,-3.33,0.0
12388,2020/2021,30,01/03/2021,3596.0,4434.0,0.0,48.0,1.0,19.0,10.0,0.0,4.0,179.99,481.39,87.0,21.42,4.2,-4.77,0.0
12389,2020/2021,30,01/03/2021,3389.0,2939.0,0.0,28.0,0.0,6.0,4.0,0.0,3.0,22.59,433.42,35.0,21.19,2.92,-3.03,0.0
12390,2020/2021,30,01/03/2021,4108.0,3501.0,0.0,29.0,1.0,21.0,8.0,0.0,2.0,23.19,479.47,102.0,21.07,3.1,-2.6,0.0
12391,2020/2021,30,01/03/2021,3595.0,2653.0,0.0,5.0,0.0,11.0,5.0,0.0,2.0,1.54,349.36,50.0,21.06,3.31,-4.16,0.0
12392,2020/2021,30,01/03/2021,3763.0,3844.0,0.0,36.0,0.0,19.0,6.0,0.0,5.0,88.3,477.82,86.0,20.74,3.81,-2.89,0.0
12393,2020/2021,30,01/03/2021,4053.0,3614.0,0.0,12.0,2.0,11.0,5.0,0.0,1.0,16.43,489.77,46.0,20.43,3.16,-2.44,0.0
12394,2020/2021,30,01/03/2021,3699.0,3743.0,0.0,13.0,1.0,15.0,10.0,0.0,3.0,29.0,554.6,65.0,19.99,4.04,-3.88,0.0
12395,2020/2021,30,01/03/2021,3786.0,3518.0,0.0,25.0,1.0,20.0,12.0,0.0,2.0,16.56,419.14,74.0,19.97,3.37,-3.5,0.0
12396,2020/2021,30,01/03/2021,3992.0,3041.0,0.0,8.0,0.0,11.0,6.0,0.0,2.0,20.06,385.89,45.0,19.47,3.35,-2.55,0.0
12397,2020/2021,30,01/03/2021,2562.0,1929.0,0.0,24.0,5.0,16.0,4.0,0.0,2.0,15.03,281.98,62.0,18.75,2.77,-3.0,0.0
12398,2020/2021,30,01/03/2021,3663.0,2741.0,0.0,4.0,0.0,5.0,8.0,0.0,1.0,6.05,386.79,15.0,18.2,3.38,-3.42,0.0
12399,2020/2021,30,01/03/2021,3938.0,3182.0,0.0,17.0,0.0,9.0,1.0,0.0,1.0,46.66,465.62,26.0,18.17,2.7,-2.26,0.0
12400,2020/2021,30,01/03/2021,3589.0,3423.0,0.0,10.0,0.0,9.0,2.0,0.0,0.0,4.49,478.64,28.0,16.86,2.57,-2.41,0.0
12401,2020/2021,30,01/03/2021,3435.0,3071.0,0.0,31.0,5.0,17.0,10.0,0.0,1.0,103.73,455.96,61.0,16.7,3.08,-2.93,0.0
12402,2020/2021,30,01/03/2021,4066.0,3578.0,0.0,41.0,2.0,32.0,7.0,0.0,2.0,47.06,453.79,103.0,15.99,3.19,-3.25,0.0
12403,2020/2021,30,01/03/2021,3112.0,2499.0,0.0,15.0,0.0,6.0,1.0,0.0,1.0,14.32,324.79,17.0,15.06,2.68,-2.78,0.0
12404,2020/2021,30,02/03/2021,1725.0,2532.0,61.0,4.0,0.0,40.0,19.0,10.0,4.0,3.02,298.74,472.0,29.72,4.28,-4.45,0.0
12405,2020/2021,30,02/03/2021,1200.0,1497.146055,39.28371572,3.827644096,0.0,22.29434807,12.1544488,3.424734191,2.954672636,12.49356463,165.8545048,351.538892,29.69,4.43,-1.97,0.0
12406,2020/2021,30,02/03/2021,1286.0,1875.0,39.0,7.0,0.0,33.0,19.0,12.0,2.0,2.44,215.17,430.0,27.97,3.78,-3.38,0.0
12407,2020/2021,30,02/03/2021,1939.0,2673.0,34.0,17.0,0.0,45.0,22.0,7.0,6.0,66.71,331.02,466.0,27.62,4.01,-4.08,0.0
12408,2020/2021,30,02/03/2021,1799.0,2492.0,9.0,7.0,0.0,37.0,23.0,14.0,2.0,2.74,286.99,537.0,27.24,4.34,-3.7,0.0
12409,2020/2021,30,02/03/2021,2665.113168,3243.847235,5.286676683,14.78699171,0.104686667,32.5837251,21.12053507,2.17224834,7.040178355,49.08783987,351.7055881,261.1408908,27.24,4.23,-3.0,0.0
12410,2020/2021,30,02/03/2021,1846.0,2399.0,35.0,11.0,0.0,32.0,21.0,12.0,5.0,19.25,304.0,467.0,26.06,3.92,-3.41,0.0
12411,2020/2021,30,02/03/2021,4633.0,4701.0,12.0,59.0,2.0,30.0,25.0,2.0,3.0,205.07,605.06,172.0,25.43,4.37,-5.05,0.0
12412,2020/2021,30,02/03/2021,4086.0,3511.0,4.0,27.0,0.0,27.0,20.0,1.0,6.0,35.73,491.47,118.0,25.41,3.47,-4.39,0.0
12413,2020/2021,30,02/03/2021,2169.0,3615.0,8.0,13.0,1.0,55.0,45.0,10.0,12.0,24.8,493.74,573.0,25.2,3.85,-3.61,0.0
12414,2020/2021,30,02/03/2021,1755.772697,1556.493691,0.0,7.94042311,0.0,11.95332511,13.83170477,0.0,1.024570724,20.81500806,148.6575277,43.88577934,24.18,4.88,0.0,0.0
12415,2020/2021,30,02/03/2021,1817.0,2503.0,0.0,8.0,1.0,26.0,21.0,3.0,3.0,7.28,330.63,252.0,24.15,3.05,-3.14,0.0
12416,2020/2021,30,02/03/2021,1640.0,2111.0,0.0,20.0,0.0,20.0,9.0,2.0,8.0,42.04,279.23,134.0,23.95,3.54,-3.05,0.0
12417,2020/2021,30,02/03/2021,1240.0,1564.0,0.0,5.0,0.0,16.0,16.0,2.0,1.0,4.73,210.74,146.0,23.68,3.36,-3.13,0.0
12418,2020/2021,30,02/03/2021,1489.0,1857.0,0.0,3.0,0.0,25.0,11.0,2.0,4.0,7.85,271.73,212.0,22.95,3.39,-2.82,0.0
12419,2020/2021,30,02/03/2021,4841.0,3205.0,0.0,24.0,0.0,22.0,13.0,0.0,8.0,21.8,535.46,94.0,22.39,3.4,-2.94,0.0
12420,2020/2021,30,02/03/2021,777.0,1050.0,0.0,3.0,0.0,16.0,8.0,1.0,2.0,1.85,132.18,170.0,22.29,3.48,-2.96,0.0
12421,2020/2021,30,02/03/2021,4583.0,5244.0,0.0,52.0,2.0,21.0,20.0,0.0,9.0,134.42,649.4,116.0,21.04,2.97,-2.9,0.0
12422,2020/2021,30,02/03/2021,4872.0,5735.0,0.0,61.0,3.0,38.0,19.0,0.0,19.0,215.41,685.74,153.0,20.55,3.27,-3.42,0.0
12423,2020/2021,30,02/03/2021,4746.0,4146.0,0.0,44.0,5.0,15.0,17.0,0.0,3.0,45.1,555.78,62.0,20.26,2.85,-2.87,0.0
12424,2020/2021,30,02/03/2021,4752.0,4714.0,0.0,61.0,1.0,38.0,34.0,0.0,15.0,45.14,571.94,212.0,19.8,3.38,-3.48,0.0
12425,2020/2021,30,02/03/2021,4975.0,5388.0,0.0,37.0,1.0,17.0,8.0,0.0,4.0,103.94,693.21,57.0,19.54,2.94,-2.73,0.0
12426,2020/2021,30,02/03/2021,4645.0,4577.0,0.0,68.0,6.0,32.0,24.0,0.0,5.0,142.31,656.28,102.0,19.01,3.41,-3.04,0.0
12427,2020/2021,30,02/03/2021,4851.0,4573.0,0.0,46.0,2.0,47.0,19.0,0.0,7.0,103.45,630.33,171.0,18.9,3.3,-3.56,0.0
12428,2020/2021,30,02/03/2021,1658.0,1442.0,0.0,6.0,0.0,12.0,14.0,0.0,1.0,5.69,165.5,31.0,18.35,4.36,-4.85,0.0
12429,2020/2021,30,03/03/2021,4717.0,4637.0,13.0,20.0,2.0,38.0,24.0,4.0,8.0,43.06,535.09,323.0,27.79,4.09,-3.85,0.0
12430,2020/2021,30,03/03/2021,1944.0,3067.0,9.0,32.0,5.0,21.0,11.0,1.0,6.0,101.92,352.5,144.0,26.62,3.75,-2.97,0.0
12431,2020/2021,30,03/03/2021,4135.0,4383.0,11.0,26.0,8.0,24.0,27.0,1.0,4.0,75.86,593.48,184.0,26.43,3.26,-4.18,0.0
12432,2020/2021,30,03/03/2021,5315.0,6155.0,21.0,33.0,1.0,59.0,30.0,8.0,11.0,48.7,703.35,536.0,26.09,3.92,-4.14,0.0
12433,2020/2021,30,03/03/2021,4361.0,5611.0,14.0,29.0,4.0,47.0,22.0,3.0,12.0,60.81,659.38,362.0,26.04,3.51,-3.79,0.0
12434,2020/2021,30,03/03/2021,5042.0,4213.0,4.0,14.0,0.0,46.0,23.0,2.0,6.0,10.56,632.83,260.0,25.33,3.91,-3.29,0.0
12435,2020/2021,30,03/03/2021,5526.0,5364.0,0.0,28.0,0.0,43.0,21.0,2.0,5.0,70.02,619.75,304.0,24.98,3.29,-2.92,0.0
12436,2020/2021,30,03/03/2021,4942.0,5432.0,0.0,15.0,0.0,74.0,53.0,2.0,8.0,10.69,635.58,386.0,24.73,4.12,-5.51,0.0
12437,2020/2021,30,03/03/2021,4401.0,5008.0,0.0,25.0,5.0,52.0,30.0,7.0,14.0,45.54,650.51,394.0,24.64,3.32,-3.85,0.0
12438,2020/2021,30,03/03/2021,4315.0,5884.0,0.0,32.0,5.0,45.0,35.0,5.0,13.0,91.13,639.69,427.0,24.48,3.53,-3.28,0.0
12439,2020/2021,30,03/03/2021,4730.0,4861.0,0.0,18.0,7.0,48.0,28.0,2.0,4.0,27.16,643.58,305.0,24.16,3.65,-3.43,0.0
12440,2020/2021,30,03/03/2021,4472.0,4738.0,0.0,32.0,5.0,42.0,19.0,1.0,5.0,21.95,605.55,244.0,23.75,3.64,-2.84,0.0
12441,2020/2021,30,03/03/2021,5734.0,5903.0,0.0,16.0,0.0,44.0,31.0,1.0,11.0,35.86,782.14,312.0,23.71,4.51,-4.05,0.0
12442,2020/2021,30,03/03/2021,5306.0,5219.0,0.0,13.0,0.0,51.0,28.0,0.0,14.0,15.52,645.29,292.0,22.51,3.67,-3.37,0.0
12443,2020/2021,30,04/03/2021,4208.0,2500.0,3.0,4.0,0.0,9.0,1.0,0.0,0.0,0.0,377.67,16.0,27.03,4.62,-3.04,0.0
12444,2020/2021,30,04/03/2021,4075.0,3854.0,0.0,23.0,2.0,34.0,21.0,0.0,5.0,73.85,454.59,162.0,21.17,2.93,-3.42,0.0
12445,2020/2021,30,04/03/2021,4349.0,3241.0,0.0,31.0,10.0,22.0,6.0,0.0,6.0,71.53,520.63,79.0,21.06,3.91,-3.58,0.0
12446,2020/2021,30,04/03/2021,3139.0,2099.0,0.0,10.0,2.0,16.0,5.0,0.0,0.0,11.69,310.74,52.0,20.81,4.21,-2.55,0.0
12447,2020/2021,30,04/03/2021,4368.0,4081.0,0.0,9.0,3.0,37.0,11.0,0.0,13.0,16.61,559.91,124.0,20.25,3.38,-2.88,0.0
12448,2020/2021,30,04/03/2021,3823.0,2951.0,0.0,17.0,4.0,25.0,5.0,0.0,4.0,45.67,446.68,79.0,18.88,3.22,-2.63,0.0
12449,2020/2021,30,04/03/2021,3107.0,2414.0,0.0,9.0,1.0,22.0,8.0,0.0,9.0,15.06,342.43,82.0,17.84,3.44,-3.15,0.0
12450,2020/2021,30,04/03/2021,3128.0,2517.0,0.0,14.0,5.0,13.0,2.0,0.0,3.0,39.07,382.7,46.0,17.58,3.09,-2.76,0.0
12451,2020/2021,30,04/03/2021,3989.0,2715.0,0.0,13.0,5.0,10.0,3.0,0.0,0.0,9.66,460.36,33.0,16.93,3.26,-2.8,0.0
12452,2020/2021,30,04/03/2021,2928.0,2320.0,0.0,12.0,4.0,5.0,4.0,0.0,2.0,20.79,343.27,24.0,16.79,2.61,-2.35,0.0
12453,2020/2021,30,05/03/2021,2600.0,3545.0,4.0,16.0,2.0,21.0,15.0,3.0,10.0,35.4,413.97,155.0,25.39,3.72,-3.34,0.0
